Column1,Customer Name,Date,Reviews,คอลัมน์1,หัวข้อ
869,ยังไม่ใด้รับของจะเข้าสู่อาทิตที่2แล้ว, - 7/20/2021 10:23:16,สงของช้ามาก,neg,ระยะเวลาขนส่ง
870,สอบถามค่ะ ตกค้าง2วันแล้วค่ะจัดส่งได้วันไหนค่ะอยู่ศรีมหาโพธิมา, - 7/19/2021 21:00:13,สินค้าตกค้าง2วันแล้วจ้า,neg,ระยะเวลาขนส่ง
872,ส้ม, - 7/19/2021 19:24:21,"ก่อนหน้านี้ส่งสินค้าได้เร็วมาก หลังๆนี่ดองของหลายวันมากกก
ควรเอาไปแก้ไขด้วยน่ะ",neg,ระยะเวลาขนส่ง
875,ผู้รับ, - 7/19/2021 8:57:44,ช้าสุดๆ,neg,ระยะเวลาขนส่ง
876,สัน, - 7/18/2021 19:29:27,ส่งช้า ของตกค้างประจำ สาขาท่าแค ลพบุรี,neg,ระยะเวลาขนส่ง
878,ห่วยสัส, - 7/18/2021 16:19:17,ช้าเกินทำงานอะไรโครตช้า,neg,ระยะเวลาขนส่ง
882,พินิตย์, - 7/18/2021 12:08:34,ห่วยแตกมากขนาดส่งแค่ในกรุงเทพ4วันแล้วนังไม่ถึงอีก,neg,ระยะเวลาขนส่ง
883,ห่วยมาก, - 7/18/2021 11:50:04,กูรอมา4วันแล้วยังไม่ถึงอีก เลิกส่งเหอะถ้าทำงานแบบนี้.,neg,ระยะเวลาขนส่ง
884,น้ำแข็ง, - 7/18/2021 10:22:25,ขนส่งล่าช้ามาก ไม่ได้ตามกำหนด ควรปรับปรุงอย่างมาก,neg,ระยะเวลาขนส่ง
885,., - 7/18/2021 9:39:26,ส่งช้ามาก 8 วันถึงได้รับของ เป็นแบบนี้มารอบที่ 3 ต่อไปถ้าร้านไหนส่ง J&t จะไม่สั่งของกับร้านนั้นอีก,neg,ระยะเวลาขนส่ง
887,กอ, - 7/18/2021 8:19:40,"ทำไมคัดแยก ไม่ดูหรอ ว่าพัสดุที่อยู่ลูกค้าจังหวัดอะไร
หลายรอบละ ลูกค้าอยู่ใกล้ๆโคราช ไปทำไมวังน้อย ถามจริง
แทนที่1-2วันถึง  นี่บางทีพัสดุเสียหายก็มี ทำงานให้มันดีกว่านี้ไม่ได้ใช่ป่ะ ทำดีไม่ได้ก็ลาออกไปทำอย่างอื่นมั้ย",neg,ระยะเวลาขนส่ง
892,ออ, - 7/17/2021 16:06:54,ส่งช้ามาก,neg,ระยะเวลาขนส่ง
894,ณัฐพล, - 7/17/2021 14:59:43,ของติดค้างบ่อย,neg,ระยะเวลาขนส่ง
895,น.ส.ณิชากร? อยู่สุ่ม, - 7/17/2021 13:23:47,ของถึงแล้ว? แต่นำจ่ายช้าไปหน่อย? แล้วบางครั้งมีการแกะดูพัสดุ?,neg,ระยะเวลาขนส่ง
904,เยาวภา พาหะ, - 7/16/2021 18:48:06,ทำไมของถึงตกค้าง ยังไม่มีใครมาส่ง ยังไม่มีใครโทรมา ทำไมขิงถึงตกค้างได้ ไม่เข้าใจ,neg,ระยะเวลาขนส่ง
909,เอกชัย, - 7/16/2021 15:04:47,สินค้ามาถึงตั้งแต่เช้าวันที่15/7/64 7โมงกว่า  ตอนนี้วันที่16/7/64 15.03น  สินค้ายังไม่ส่งเลยขึ้นว่ามีปัญหาขึ้นว่าตกค้าง แล้วสินค้าเป็นของกินจะเน่าจะเสียใหมขนส่งอื่นไม่เห็นมีปัญหาเลย,neg,ระยะเวลาขนส่ง
910,สุนทร, - 7/16/2021 14:23:28,ของถึงแต่มาส่งช้า,neg,ระยะเวลาขนส่ง
911,5, - 7/16/2021 13:52:22,ไม่โทรมาแล้วบอก เบอร์ผิด ขนอื่นยังส่งได้ ขนส่งนี้มีปัญหาชอบดองของ สาขาชนแดน ปรับปรุงด้วย,neg,ระยะเวลาขนส่ง
914,joice, - 7/16/2021 10:58:00,แย่มากค่ะ พัสดุตกค้างเก่ง ดองเก่ง,neg,ระยะเวลาขนส่ง
916,รวิพล, - 7/16/2021 10:28:42,พัสดุตกค้างบ่อยมาก,neg,ระยะเวลาขนส่ง
925,เอ, - 7/15/2021 16:10:58,ส่งช้าค่ะ ทำไมตกค้างอีกล่ะ ของด้านในเสียแล้วมั้ง,neg,ระยะเวลาขนส่ง
930,เวลาของสดลูกค้าคำนวนเวลาให้ลูกค้าช้าหน่อยก็24ช.มวิเศษหละ??, - 7/15/2021 14:43:34,3วันมาถึงเปะดองไว่ทำไมจ่ายของออก8.00ไม่มาส่ง วันที่2จะค่ำแล้ว14.40เน่าแล้วกล่องส่งผลใม้ก็ชัดเจนพนักงานน้อยก็เพิ่มสิค่ะ,neg,ระยะเวลาขนส่ง
931,รุ่งทิวา, - 7/15/2021 14:42:56,ส่งของช้ามาก,neg,ระยะเวลาขนส่ง
935,พลอย, - 7/15/2021 13:13:04,ช้ามากคะ,neg,ระยะเวลาขนส่ง
936,มิ้งค์, - 7/15/2021 13:09:22,ล่าช้ามากก ของถึงคลังแล้วแต่ไม่มาส่งสักที่,neg,ระยะเวลาขนส่ง
941,ึ?, - 7/15/2021 6:28:40,ส่งสินค้าช้ามาก เช็คของแล้วยังอยู่ที่เดิมเป็นวัน โครตแย่,neg,ระยะเวลาขนส่ง
944,มาริษา, - 7/14/2021 16:26:40,พัสดุมาถึงที่คลังตั้งแต่เช้าของวันที่ 14/7/2564 แต่ไม่นำออกจ่ายเป็นพัสดุที่ต้องการใช้ด่วนและไม่สามารถตามพัสดุได้เหมือนขนส่งอื่นๆ,neg,ระยะเวลาขนส่ง
954,น, - 7/13/2021 13:42:25,ล่าช้ามาก ช้าสุดๆ,neg,ระยะเวลาขนส่ง
955,ลูกค้า, - 7/13/2021 8:58:06,ช้า,neg,ระยะเวลาขนส่ง
956,ลืม, - 7/13/2021 0:56:24,ช้ามากแย่เป็นเดือนยังไม่ได้ขอว,neg,ระยะเวลาขนส่ง
957,ธิดาพร, - 7/12/2021 15:05:18,ส่งของนานมากเลยส่งแต่วันเสาร์ยังไม่ถึง,neg,ระยะเวลาขนส่ง
959,best, - 7/12/2021 14:31:56,ส่งช้ามาก,neg,ระยะเวลาขนส่ง
960,…, - 7/12/2021 12:42:41,แย่มากบอกจะได้รับของวันที่8 นี่วันที่12ล่ะ คนเค้ามีธุระนะต้องมานั่งรอรับของที่ไม่รู้จะมาวันไหน ล่ะส่งช้ามาก,neg,ระยะเวลาขนส่ง
964,กิตติธัช พาลิตา, - 7/12/2021 9:50:55,พัสดุตกค้างบ่อยมาก,neg,ระยะเวลาขนส่ง
965,วราภรณ์, - 7/12/2021 9:34:23,ส่งของจากสิงห์บุรี ไปราชบุรี ได้รับของช้ามากๆ (ส่งวันเช้าศุกร์ ได้รับวันจันทร์ ) ของค้างอยู่ที่ศูนย์ ไม่มีคนส่ง โทรตามก็ยาก ผู้รับก็รอของ รอโทรศํพท์จากคนส่งของทั้งวัน จนโทรมาตอนเย็น ไม่ได้รับสาย โทรกลับไปก็ไม่มาส่ง บอกโทรไปไม่มีคนรับ (โทรมาครั้งเดียว)  พูดจาไม่ดี บริการไม่ดี,neg,ระยะเวลาขนส่ง
967,พองก๋า, - 7/11/2021 16:26:11,ช้ามากๆครับ,neg,ระยะเวลาขนส่ง
968,ฟัค, - 7/11/2021 15:13:15,นานเกิน เสียค่าส่งด่วนไปเพื่อ นำส่งค้างอะไร นักหนา,neg,ระยะเวลาขนส่ง
971,ตาล, - 7/11/2021 12:58:17,ของล่าช้ามาก,neg,ระยะเวลาขนส่ง
972,ไม่บอก, - 7/10/2021 18:55:12,โคตรช้า ช้ามาก ปิดซะนะบริษัท,neg,ระยะเวลาขนส่ง
973,ยัก, - 7/10/2021 15:39:19,ส่งช้ามากไป ทั้งที่โทรไปติดต่อที่ศูนย์แล้วก็ยังไม่ส่งของเลย ที่ทำการรหัส 02 ยานนาวา ของดองอยู่ที่นั่นโทรไปก็บอกของอยู่ที่นั่น ศูนย์ที่ถนนจันทร์ก็มีกลับไม่ส่งมาดูที่อยู่สิครับ ผมอยู่ถนนจันทร์ ช้าจริงๆ,neg,ระยะเวลาขนส่ง
974,กนกวรรณ, - 7/10/2021 13:33:03,เดี๋ยวนี้ช้ามาก,neg,ระยะเวลาขนส่ง
977,nam, - 7/9/2021 11:11:37,ช้ามาก จะเสียค่าส่งด่วน เพื่อ,neg,ระยะเวลาขนส่ง
978,เกม, - 7/9/2021 0:34:18,ช้ามากๆๆ,neg,ระยะเวลาขนส่ง
981,lin, - 7/8/2021 14:10:40,จ่ายตัง ไม่สมราคาทำเหมือนส่งฟรี,neg,ราคาค่าขนส่ง
194,ปัญญา ตะโนดแก้ว, - 12/4/2021 8:19:08,ขอเบอร์โทรคลังสินค้า.จะไปรับเองครับ,neu,การบริการ
266,ณัฐชา, - 11/1/2021 18:06:46,ไม่มี,neu,การบริการ
273,ปัญญา, - 10/29/2021 14:25:41,เวลามีเก็บปลายทางล่ะโทรหาลูกค้าได้ แต่เวลาไม่เก็บปลายทางไม่มีแม้งแต่สายเดียวที่จะโทรแจ้งลูกค้าว่าของมาส่ง รบกวนโทรแจ้งด้วยคะ วางของไว้ถ้าฝนตกมาของจะเสียหาย,neu,การบริการ
332,กวินทิพย์, - 9/8/2021 7:04:06,ไม่มี,neu,การบริการ
352,พรทิพย์, - 9/6/2021 14:24:03,ไม่มี,neu,การบริการ
357,"sjs,d", - 9/6/2021 13:09:43,ไม่มี,neu,การบริการ
389,อรพรรณ, - 9/3/2021 22:12:17,ไม่มี,neu,การบริการ
397,จันทร์จิรา, - 9/3/2021 13:03:04,ไม่มีเบอร์ติดต่อผู้ส่งพัสดุ,neu,การบริการ
401,ฟ้า, - 9/3/2021 11:23:34,ไม่ร,neu,การบริการ
403,เม, - 9/3/2021 9:20:57,ถ้าส่งถึงวันนี้จะดีมากคะ,neu,การบริการ
416,ดิว, - 9/2/2021 12:39:37,ไม่มี,neu,การบริการ
436,แนน, - 8/31/2021 8:18:08,ไม่มี,neu,การบริการ
442,ศิริลักษณ์, - 8/30/2021 18:06:13,ควรปรับปรุง?,neu,การบริการ
451,B, - 8/30/2021 8:42:37,ก่อนส่งช่วยโทรก่อนได้มั้ยคะ,neu,การบริการ
458,pair, - 8/29/2021 13:45:28,k,neu,การบริการ
476,ประสิทธิ์, - 8/28/2021 10:13:02,ติดต่อไม่ได้,neu,การบริการ
509,ก๊อก, - 8/25/2021 20:36:59,ไม่มี,neu,การบริการ
513,อัษฎาวุฒิ, - 8/25/2021 16:10:00,ไม่มีครับ,neu,การบริการ
523,นางสาวรังษินี สอ้าง, - 8/24/2021 14:06:27,ไม่สามารถติดต่อสาขาปลายทางได้,neu,การบริการ
527,นิธินันท์, - 8/24/2021 13:42:24,สาขาน้อยไป,neu,การบริการ
540,สุวนันท์, - 8/22/2021 7:56:03,ไม่มี,neu,การบริการ
561,ชวนากร, - 8/19/2021 14:39:26,ถ้ามีเบอร์ติดต่อไว้เฉยๆไม่ให้คนติดต่อได้ไม่ต้องมีเบอร์ยังดีกว่า,neu,การบริการ
576,สุริยัน พลเยี่ยม, - 8/18/2021 0:20:13,"แก้ไขเบอร์โทรผู้รับเลขติดตามพัสดุ680271040750เบอร์โทรผม0614399546 ครับ
รอรับอยู่นะครับ สินค้ามานานแล้ว สถานะขึ้นว่าจัดส่งไม่สำเร็จ  ครับๆ 101/5 ต.แจนแลนครับ ติดศูนย์พัฒนาเด็กเล็กหมู่5 ครับ เส้นประตูโขงเล็กวัดใหญ่ ครับ",neu,การบริการ
608,คอยเราะ, - 8/13/2021 9:47:20,อยากให้มาส่งก่อน6โมงเย็น,neu,การบริการ
620,วิทยา, - 8/11/2021 13:06:41,น่าจะมีเบอร์โทรของสาขา เพิ่มติดตามพัสดุ,neu,การบริการ
625,คนสวย, - 8/10/2021 22:46:29,ไม่มี,neu,การบริการ
626,ชิง, - 8/10/2021 12:53:53,ไ่มีคค่ะ,neu,การบริการ
634,นพวรรณคลินิกผู้จัดส่ง, - 8/9/2021 14:28:41,การจัดส่งพัสดุไม่มีการโทรแจ้งก่อนล่วงหน้า,neu,การบริการ
649,บอย, - 8/5/2021 15:54:46,โทรไม่ค่อยรับสาย,neu,การบริการ
656,จุฬาลักษณ์, - 8/4/2021 22:11:45,ควรมีความรับผิดชอบมากขึ้น,neu,การบริการ
665,ฟ้า, - 8/4/2021 12:42:08,ติดต่อสาขายากมาก,neu,การบริการ
679,สุดา  กุญแจนาค, - 8/3/2021 13:24:57,โทรติดต่อไม่ได้เลยไม่ว่าเบอร์ ไหน,neu,การบริการ
689,พรรณ, - 8/2/2021 16:20:48,ควรมีเบอร์โทรผู้ส่งสินค้า,neu,การบริการ
692,นพดารา, - 8/2/2021 13:18:18,TH0036694173 เลขขที่นี้อะค่ะเช็คให้หน่อยได้มั้ยค่ะว่าใครเซ็นรับยังไม่ได้รับของเลยค่ะ,neu,การบริการ
710,นา, - 7/31/2021 22:00:23,ไม่มี,neu,การบริการ
743,อรปรียา บุญหล้า, - 7/30/2021 11:40:26,ไม่มี,neu,การบริการ
803,สุนิสา คลองงาม, - 7/26/2021 19:59:38,ทำไมเวลามาส่งของไม่โทรมาค่ะแล้วส่งไว้ไหนคือคนรับไม่รู้เลน,neu,การบริการ
817,-, - 7/25/2021 18:32:57,ไม่ส่งของไว้ที่ นิติ เอากลับไปทำไม,neu,การบริการ
846,แอม, - 7/22/2021 16:04:41,ควรโทรหาลูกค้า,neu,การบริการ
848,วิลาวรรณ พลเยี่ยม, - 7/22/2021 15:03:52,น่าจะมีเบอร์ติดต่อคนส่งของนะค่ะ,neu,การบริการ
851,รุ่งโรจน์ สุขสำรวล, - 7/22/2021 14:34:52,ถ้ามีเบอร์โทรจะสามารถสอบถามวันที่จะเข้าส่งเพราะส่วนใหญ่จะส่งถึงก่อนกำหนดที่แจ้ง ขอบคุณครับ,neu,การบริการ
853,มุมีนา, - 7/22/2021 12:17:30,ก็โอเครค่ะ,neu,การบริการ
891,อาภัสรา, - 7/17/2021 17:05:41,ถ้าติดต่อปรับไม่ได้เกิน 2 วันควรจะติดต่อกับผู้ส่ง (สาเหตุเนื่องจากไม่ตรวจสอบเบอร์โทรให้ถูกต้อง ในระบบมี2 เบอร์,neu,การบริการ
933,นลิน ลักษณานิเวศน์, - 7/15/2021 13:59:39,ไม่มี,neu,การบริการ
937,ปลั๊ก, - 7/15/2021 12:09:19,ไม่มีเบอร์ติดต่อได้เลย,neu,การบริการ
940,นิดหน่อย, - 7/15/2021 9:16:27,ยังไม่มีคะ,neu,การบริการ
942,นก, - 7/14/2021 20:02:47,อยากให้โทรสัก2-3สายหน่อยค่ะบางทีรับไม่ทัน,neu,การบริการ
945,Mint, - 7/14/2021 15:20:59,พัฒนาต่อไปคะ,neu,การบริการ
946,นาย บัยชา อัชฌาสัย, - 7/14/2021 11:30:06,ทำไมเช็คพัสดุเเล้วทำไมมันขึ้นยังไม่บันทึกค่ะ,neu,การบริการ
947,ตูน, - 7/14/2021 11:17:39,ปานกลาง,neu,การบริการ
948,อดิศักดิ์, - 7/14/2021 10:36:37,ไม่มี,neu,การบริการ
735,ตง ตง, - 7/30/2021 21:44:56,ของผมหายหรือเปล่า,neu,ความปลอดภัยพัสดุ
359,มานี, - 9/6/2021 11:29:27,เวลาส่งสินค้าให้ลูกค้า ถ้าโทรมาบอกลูกค้าว่าจะเอาของเข้ามาส่ง แต่พอเวลาผ่านไปเป็น 1-2 ชั่วโมงยังไม่เห็นมาส่ง ลูกค้ารอนาน ให้ปรับปรุงเรื่องการโทรแจ้งให้รอรับสินค้าหน่อยนะคะ ทุกอย่าเกือบดีหมดแล้ว เหลือเท่านี้จ่ะ  ควรโทรนัดก่อนมาส่งสัก 5-10 นาทีพอค่ะ,neu,พนักงาน
494,keng, - 8/27/2021 8:33:35,ควรมีเบอร์ติดต่อพนักงานที่ส่งของ,neu,พนักงาน
530,อ้อม, - 8/24/2021 10:41:48,ไม่ได้ติดต่อ ลุกค้าจริง,neu,พนักงาน
587,พนิตศักดิ์ กุณวงษ์, - 8/16/2021 13:36:10,ไม่นำส่งผู้รับ,neu,พนักงาน
953,...., - 7/13/2021 15:34:18,ดูแลคุณภาพชีวิตของพนักงาน  และพนักงานจะดูแลลูกค้าไห้คุณเอง,neu,พนักงาน
341,กิ๊บเก๋, - 9/7/2021 4:22:17,-,neu,ไม่ระบุ
368,วรรณวิษา สมบูรณ์, - 9/5/2021 13:07:21,-,neu,ไม่ระบุ
377,เเ, - 9/4/2021 13:49:28,ัั,neu,ไม่ระบุ
381,พีพี, - 9/4/2021 11:35:57,-,neu,ไม่ระบุ
392,Kritsana  Himmawong, - 9/3/2021 21:29:22,-,neu,ไม่ระบุ
402,Prat, - 9/3/2021 10:22:36,A,neu,ไม่ระบุ
405,ชมพู่, - 9/3/2021 9:08:28,-,neu,ไม่ระบุ
408,เจมส์, - 9/2/2021 17:37:18,-,neu,ไม่ระบุ
410,กัลยรัตน์, - 9/2/2021 15:50:34,-,neu,ไม่ระบุ
412,-, - 9/2/2021 14:55:56,",-",neu,ไม่ระบุ
415,-, - 9/2/2021 13:10:53,-,neu,ไม่ระบุ
420,กรกช กรีดกราย, - 9/2/2021 0:17:48,.,neu,ไม่ระบุ
426,0, - 8/31/2021 17:46:38,0,neu,ไม่ระบุ
431,frame, - 8/31/2021 15:01:47,สู้ๆ,neu,ไม่ระบุ
437,., - 8/31/2021 7:59:10,.,neu,ไม่ระบุ
447,-, - 8/30/2021 9:52:19,-,neu,ไม่ระบุ
452,., - 8/30/2021 2:40:58,.,neu,ไม่ระบุ
463,-, - 8/28/2021 23:34:54,-,neu,ไม่ระบุ
468,พิมลพรรร รินทรืรัมยื, - 8/28/2021 13:05:35,-,neu,ไม่ระบุ
470,Julia Birkett, - 8/28/2021 12:04:32,It would be good if someone answered your phoneline!,neu,ไม่ระบุ
475,ปรมี จงวุฒิคุณ, - 8/28/2021 10:36:15,-,neu,ไม่ระบุ
481,-, - 8/27/2021 16:50:06,-,neu,ไม่ระบุ
488,ดา, - 8/27/2021 14:14:25,.,neu,ไม่ระบุ
489,ดิว, - 8/27/2021 12:46:38,งงมาก,neu,ไม่ระบุ
569,Client , - 8/18/2021 16:04:35,not able to access to tracking webpage,neu,ไม่ระบุ
610,2, - 8/13/2021 6:59:15,1,neu,ไม่ระบุ
683,ไพรัตน์, - 8/2/2021 21:32:29,-,neu,ไม่ระบุ
709,-, - 7/31/2021 22:17:17,-,neu,ไม่ระบุ
740,ภควดี, - 7/30/2021 15:03:30,-,neu,ไม่ระบุ
771,ระพีพรรณ, - 7/28/2021 11:49:33,-,neu,ไม่ระบุ
794,N, - 7/27/2021 10:59:20,Na,neu,ไม่ระบุ
795,อ่า, - 7/27/2021 10:55:59,อ่า,neu,ไม่ระบุ
796,แดง, - 7/27/2021 10:03:29,-,neu,ไม่ระบุ
816,ๆๆๆๆ, - 7/26/2021 7:32:20,///,neu,ไม่ระบุ
821,., - 7/25/2021 14:51:13,.,neu,ไม่ระบุ
833,-, - 7/24/2021 14:17:50,-,neu,ไม่ระบุ
860,-, - 7/20/2021 23:22:27,-,neu,ไม่ระบุ
880,ซาเราะหื, - 7/18/2021 15:07:01,เราะห์,neu,ไม่ระบุ
896,., - 7/17/2021 11:14:33,.,neu,ไม่ระบุ
898,Koy, - 7/16/2021 23:47:39,-,neu,ไม่ระบุ
908,อมรรัตน์, - 7/16/2021 15:49:25,0,neu,ไม่ระบุ
927,-, - 7/15/2021 15:07:30,-,neu,ไม่ระบุ
952,0, - 7/13/2021 15:56:05,0,neu,ไม่ระบุ
958,-, - 7/12/2021 14:33:11,-,neu,ไม่ระบุ
961,หึ, - 7/12/2021 12:08:01,หึ,neu,ไม่ระบุ
2,-, - 7/31/2022 12:51:42,ช่วยไปส่งของให้หน่อยคะ สถานะขึ้นจัดส่งสำเร็จแต่ยังไม่ได้รับของเลยคะ,neu,ระบบ
68,อรชุมา ใจมูล, - 4/25/2022 20:20:19,ไม่มีการโทรถาม แต่มีคนเซ็นรับอยากทราบว่าคัยเปงคนเซ็นรับค่ะ,neu,ระบบ
69,พิชัย, - 4/22/2022 19:51:32,อยากจะดูลายเซนต์คนรับของแต่ดูยากจังทำให้มันง่ายได้มั้ยครับขิงมีเซนต์รับแต่ตามไม่ได้,neu,ระบบ
298,นายไพโรจน์ คำเถื่อน, - 9/27/2021 9:28:42,"ช่วยส่งพัสดุหมายเลขนี้กลับต้นทางที่ 
อ.นาแกด้วยนะครับ ส่งผิดคน 821406678684เลขพัสดุตามนี้ครับ",neu,ระบบ
334,นุช, - 9/8/2021 0:07:47,ควรเช็คง่ายกว่านี้นะคะ,neu,ระบบ
350,มีน, - 9/6/2021 14:38:17,ค้นหาสถานะไม่ขึ้น,neu,ระบบ
373,มะปราง, - 9/4/2021 19:10:53,ควรจัดระบบการขนส่งให้ดีกว่านี้,neu,ระบบ
409,ณิชมาส, - 9/2/2021 16:39:52,เช็คไม่ได้,neu,ระบบ
432,เจนจิรา, - 8/31/2021 14:30:12,ใครรับพัสดุ ดูไม่ได้,neu,ระบบ
467,ปรเมศ เจ้าปัญญา, - 8/28/2021 15:35:16,ค้นหาของไม่ได่,neu,ระบบ
541,แมว, - 8/21/2021 23:29:47,เช็คเลขไม่ขึ้นค่ะ ตืดตามสถานะของไม่ได้,neu,ระบบ
570,คำพร, - 8/18/2021 16:04:12,เข้าเช็ของยาก,neu,ระบบ
579,นาบี, - 8/17/2021 16:41:53,รบกวนทางเว็บ phatsadu นำข้อมูลของ J&T Express สาขา 04Mueang Pathum Thani017 ออกให้ด้วยนะคะ,neu,ระบบ
621,นิตยา, - 8/11/2021 11:38:18,เลขเช็คได้ยาก,neu,ระบบ
702,เพ็ญจันทร์  หอมหวาน, - 8/1/2021 18:34:01,821190118011  ช่วยตามของให้หน่อยค่ะ อัพเดทให้หน่อย ไม่มีความเคลื่อนไหวอะไรเลยค่ะ,neu,ระบบ
723,บุษยารัตน์, - 7/31/2021 11:18:23,ตรวจสอบไม่เจอ,neu,ระบบ
749,นิ, - 7/30/2021 1:42:46,ิยากให้ส่งสินค้าเร็วกย่านี้ปานนี้เลขยังไม่เข้าระบบเลย,neu,ระบบ
761,ศรี, - 7/29/2021 9:32:54,ควรติดตามการส่งของให้ลูกค้าเร็กว่านี้,neu,ระบบ
765,นายรุเดชา, - 7/28/2021 21:47:58,ค้นกาไม่เจอ,neu,ระบบ
900,-, - 7/16/2021 22:31:37,เช้คเลขไม่ได้,neu,ระบบ
901,วิจิตร์, - 7/16/2021 21:23:33,ติดตามพัสดุไม่ได้,neu,ระบบ
915, รินรดา  นวลศรี, - 7/16/2021 10:38:56,ยังไม่ได้รับของเลยค่ะกรุณาติดต่อกลับด้วยนะคะ,neu,ระบบ
198,แมว, - 12/2/2021 14:44:43,ไม่ส่งสักที,neu,ระยะเวลาขนส่ง
230,ช้ามากๆ, - 11/18/2021 21:18:39,ควรส่งของให้เร็วกว่านี้,neu,ระยะเวลาขนส่ง
231,gnt เห*้ยอะไรวะส่งของเป็นอาทิตย์, - 11/17/2021 13:25:20,ไอหฮาหลายวันแล้ว,neu,ระยะเวลาขนส่ง
285,ส่งจากระยองมาชลบุรี?จากวันศุกร์?แต่วันเช้าวันจันทร์?ของแห้งอาหารการส่งช้ามากของจะเน่าเสีย?ไกมถึงมือผู้ร้บ, - 10/18/2021 6:52:35,แก้ไข?ส่งของให้ไว่เร็วกว่านี,neu,ระยะเวลาขนส่ง
286,ของส่งจากระยองวันศุกร์?ก่อน16:00น่าจะถึงเย็น?วันเสาร์?หรือเชัาอาทิ5เช็ดแล้วถึงที่พ้กของ11:30แยกของนำจ่าย16:00ของวันอา5รอไม่มีใครมาส่งจนเชัาวันจันทร์?นำจ่ายไม่รู้ว่าจะถึงกี่โมงแต่ขอความกรุณา?ของในน้ันของกินของแห้งผั้นำส่งแจ้งขนส่งแล้วว่าถึงวันช้าสุดเช้าวันอาทิตย์?ได้ไหมขยส่งบอกเย็นวันเสาร์?ถึงตอนนีวันจันทร์?แล้วคะของจะเน่าไหมคะ, - 10/18/2021 6:49:38,แก้ไข?การส่งให้ไว้,neu,ระยะเวลาขนส่ง
297,สายพิน  สุขเจริญ, - 9/27/2021 20:40:45,ต้นบอนค้างที่สาขาสองวันแล้วคะต้นไม้จะตายไหมคะ รบกวนส่งให้ถึงมือผู้รับตามเวลาหน่อยคะ,neu,ระยะเวลาขนส่ง
339,ชลิต, - 9/7/2021 13:55:24,ขึ้นสถานะนำส่งตั้งแต่วันที่5จนวันที่7ยังไม่ได้รับของ,neu,ระยะเวลาขนส่ง
363,หฤทัย, - 9/6/2021 9:37:47,ตกค้าง2วันค่ะ,neu,ระยะเวลาขนส่ง
383,พลอย, - 9/4/2021 10:18:52,เมื่อไรวัสดุจะนำส่ง,neu,ระยะเวลาขนส่ง
411,วดี, - 9/2/2021 15:38:41,ถึงสาขาหนองปลิงตั้งแต่เก้าโมงกว่าจนป่านี้ยังไม่จัดส่งอีกหรอคะ,neu,ระยะเวลาขนส่ง
448,ภิญญาพร วรชิต, - 8/30/2021 9:40:31,ส่งไวหน่อย,neu,ระยะเวลาขนส่ง
450,อาลิษา, - 8/30/2021 8:52:49,พัสดุตกค้างคือ,neu,ระยะเวลาขนส่ง
558,อารีย์ แก้วบังเกิด, - 8/19/2021 17:59:30,ไม่ควรเกิน 3 วัน,neu,ระยะเวลาขนส่ง
559,ต้น, - 8/19/2021 17:52:10,ขอเร็วๆกว่านร้,neu,ระยะเวลาขนส่ง
582,ส่งถึงไหน, - 8/16/2021 21:50:36,ถึงไหนบะ,neu,ระยะเวลาขนส่ง
741,Wanrunee, - 7/30/2021 12:40:56,ควรมาส่งได้แล้ว,neu,ระยะเวลาขนส่ง
918,จุฑามาศ, - 7/15/2021 23:56:12,ส่งเร็วๆหน่อยได้มั้ยค้า,neu,ระยะเวลาขนส่ง
924,สุขใจ สุทธิเสน, - 7/15/2021 17:59:06,ยังไม่ได้รับ สินค้า น่าจะพรุ่งนี้,neu,ระยะเวลาขนส่ง
976,-, - 7/9/2021 18:59:16,นาน,neu,ระยะเวลาขนส่ง
980,สร, - 7/8/2021 15:11:39,ราคาพอใช้ ไม่แพง,neu,ราคาค่าขนส่ง
52,เสือก, - 5/9/2022 23:07:17,ดีมากๆๆ,pos,การบริการ
325,เบล, - 9/10/2021 10:00:08,ทำดีมากๆค่ะเป็นกำลังใจให้นะคะ,pos,การบริการ
333,ลักษณา, - 9/8/2021 6:46:51,ดี,pos,การบริการ
337,สุทธิพันธ์, - 9/7/2021 14:23:57,บริการดี จัดส่งไวครับ,pos,การบริการ
344,ดีนาร์ หะยีมะเละ, - 9/6/2021 19:28:40,ดีค่ะ,pos,การบริการ
353,โอ๋, - 9/6/2021 14:10:25,ไม่มีค่ะ ดี,pos,การบริการ
356,ขวัญรัตน์, - 9/6/2021 13:51:24,ดีกว่าสีส้มเยอะ,pos,การบริการ
364,ประทีป, - 9/6/2021 8:23:17,ดีเยี่ยม,pos,การบริการ
369,ออย, - 9/5/2021 12:50:11,ก็ดี,pos,การบริการ
386,ต้า, - 9/4/2021 7:11:08,ดี,pos,การบริการ
391,รัฐกาต์, - 9/3/2021 21:33:30,ดี,pos,การบริการ
396,สุมาลี จันทรสมบัติ, - 9/3/2021 13:36:59,บริการดีค่ะ แต่ผู้ขายมีพฤติกรรมแปลกๆ ออกเลขให้แล้วแต่ไม่ได้ส่ง จริง ทางขนส่งj&t มีออกเลขเฉยได้ด้วยเหรอคะ ตามรูปว่าส่งตั้งแต่ 28 ส.ค.,pos,การบริการ
404,นายอภิรักษ์ เอกตาเเสง, - 9/3/2021 9:12:15,ดี,pos,การบริการ
425,Siri k, - 8/31/2021 18:26:26,ดี,pos,การบริการ
