Column1,Customer Name,Date,Reviews,คอลัมน์1,หัวข้อ
562,ปฏิญญา ปอประสิทธิ์, - 7/20/2021 13:28:18,รอของมา 5 วันเเล้วยังไม่ได้รับสินค้าเลย,neg,ระยะเวลาขนส่ง
567,ณัฐมน คำเปรม, - 7/19/2021 23:39:29,ของค้างอยู่วังน้อย..ตั้งแต่วันที่ 17  วันนี้ 19 ก็ยังอยู่วังน้อย จะถึงเราเมื่อไรละนี่,neg,ระยะเวลาขนส่ง
569,ปิ๋ม, - 7/19/2021 22:10:15,ทำไมสินค้ามาช้าจัง,neg,ระยะเวลาขนส่ง
570,สำรวย, - 7/19/2021 21:06:54,"ไม่พอใจอย่างมาก เราส่งของแต่ยังไม่ได้ของซึ่งของเป็นผลไม้ทุเรียน ส่ง15/7/21 วันนี้19/7/31 ยังไม่ได้รับเข้าใจว่าสถานการณ์ตอนนี้คือเป็นโควิคติดเคอฟิว แต่ตอนส่งเราก็ได้ถามแล้วคุณก็รับส่งแต่ส่งแล้วคุณไม่ส่งต่อ ตอนนี้ผลไม้คงเสียหายและก็ราคาหลายบาทด้วย คุณไม่มีการแจ้งว่าเกิดปัญหาอะไรจนต้องมีการเร่งติดนามและตอนนี้ก็ยังไม่ได้รับสินค้า
ติดต่อก็ติดต่อไม่ได้ ร้องเรียนก็ร้องเรียนไม่ได้ เราเข้าใจสะานการณ์ทุกอย่างแต่ควรจะมีการแจ้งลูกค้าและใครจะรับผิดชอบ ทางลูกค้าต้องติดตามข่าวสารเองว่าเกิดอะไรขึ้น",neg,ระยะเวลาขนส่ง
571,รัชดาภรณ์, - 7/19/2021 16:16:16,ช้ามาก,neg,ระยะเวลาขนส่ง
572,SARANYA, - 7/19/2021 15:55:01,เอาของเข้าระบบช้า ทำให้การขนส่งช้า,neg,ระยะเวลาขนส่ง
573,พลอย, - 7/19/2021 15:27:19,เมื่อก่อนส่งดีส่งไว  เดี่ยวนี้ช้ามากค่ะ,neg,ระยะเวลาขนส่ง
576,ฐิติกานต์ เนตรน้อย, - 7/19/2021 14:28:44,ผู้ซื้อไม่รู้หรอกว่าเขาจัดส่งบริษัทอะไร แต่นี้ครั้งแรกที่ได้บริษัทนี้มา แล้วของก็ค้างมาหลายวันแล้ว ซึ่งมันต่างกับการสั่งออนไลน์ แล้วได้ขอไม่เกิน 5วัน ก็ได้แล้ว แต่นี้ไม่มีทางติดต่อกลับแจ้งลูกค้าเลย ให้รอโดยไม่รู้อะไรจะมาจะไปตอนไหน ของก็มีมูลค่า,neg,ระยะเวลาขนส่ง
577,เทวี, - 7/19/2021 14:21:54,5 วันแล้ว ยังไม่ถึงผู้รับ จะรับผิดชอบความเสียหายอย่างไร,neg,ระยะเวลาขนส่ง
586,นิชาภา, - 7/18/2021 15:42:54,ช้า,neg,ระยะเวลาขนส่ง
587,น้ำทิพย์, - 7/18/2021 14:18:17,ส่งของกินจากกทมถึงกทมนาน4วันแล้วยังไม่ได้รับ กดค้นหาพัสดุ ก็ไม่เจออีก อาหารเน่าพอดี  ห่วยมาก,neg,ระยะเวลาขนส่ง
589,อาทิติญาพร, - 7/18/2021 13:30:06,ป่านนี้ของคงเน่าหมดแล้วม้างง,neg,ระยะเวลาขนส่ง
590,พินิตย์, - 7/18/2021 12:14:10,ห่วยแตกส่งแค่ในกทม 4 วันแล้วยังไม่ส่ง,neg,ระยะเวลาขนส่ง
596,มายโห่ว2, - 7/18/2021 9:14:42,ส่งช้ามาก,neg,ระยะเวลาขนส่ง
598,สัต, - 7/18/2021 7:28:59,ช้ามาก?  ผลไม้ส่งจากเหนือ? มาเพรชบุรี?  มึงจะให้คนในบ้านกูกินตอนไหน?วันที่3แล้ว,neg,ระยะเวลาขนส่ง
600,สุวีณา , - 7/17/2021 23:21:44,ช้ามากค่ะส่งของจากขอนแก่นไปเขตทุ่งสองห้องเมื่อวันที่13ก.ค. ถึงสาขาวังน้อย14ก.ค.เวลา16.37น.เป็นเวลา3วันค้างอยู่จุดเดิม โทรถามโทรตามทั้งคอลเซนเตอร์ ก็แจ้งจะประสานๆ แต่ก็ยังอยู่จุดเดิม ริดน่อทั้งสาขาปลายทางต้นทาง แต่ก็ไม่มีอะไรเกิดขึ้น ที่เลือกส่งบริษัทนี้เพราะคิดว่าน่าจะเร็ว พอเช็คอีกวันนี้ เพิ่งส่งออกจากวังน้อย17ก.ค.แย่มาก คงใช้บริการเป็นครั้งสุดท้ายค่ะ,neg,ระยะเวลาขนส่ง
602,คณิต คณีกุล, - 7/17/2021 20:45:53,ช้ามากกกกก เวลาส่งก็ไม่โทรบอก,neg,ระยะเวลาขนส่ง
606,ปาลิดา, - 7/17/2021 15:48:00,ช้ามาก,neg,ระยะเวลาขนส่ง
607,บ, - 7/17/2021 13:13:56,ช้ามากกก ไม่ดีเลย,neg,ระยะเวลาขนส่ง
611,วราภรณ์, - 7/17/2021 10:26:21,ช้ามากๆๆแย่สุดๆๆ มาส่งก้ไม่โทรแจ้ง ผ่านไป2วันยังไม่ได้ของ,neg,ระยะเวลาขนส่ง
613,ไม่มี, - 7/17/2021 9:55:09,โครตช้ามาก..ช้าสุดยอด..,neg,ระยะเวลาขนส่ง
615,จันทร์จิรา, - 7/17/2021 9:14:16,ส่งพัสดุช้ามาก เป็นเอกชนไม่ควรเกิน 2วัน แต่นี้ดูจากรายละเอียดในการส่งของจากการติดตามพัสดุเหมือนบริษัทไม่รีบเลยค่ะ ระยะในแต่ระช่วงนานมากๆๆๆ ไม่รู้มีข้อผิดพลาดอะไรเกิดขึ้นนะคะ แต่ช่วยปรับปรุงด้วยค่ะ,neg,ระยะเวลาขนส่ง
616,เจษฎา, - 7/17/2021 3:22:51,พัสดุส่งช้ามากและไม่มีการโทรมาแต่ขึ้นว่าเปลี่ยนแปลงการนำส่งคืออะไรคา,neg,ระยะเวลาขนส่ง
629,สรันยู, - 7/16/2021 12:54:55,ส่งของช้ามาก ของส่งพร้อมกันที่เดียวกันถึงคนละวัน,neg,ระยะเวลาขนส่ง
633,ภัทร, - 7/16/2021 0:17:02,แย่มากๆ,neg,ระยะเวลาขนส่ง
639,กมลวรรณ, - 7/15/2021 19:03:46,ช้ากว่าบริการอื่นที่เคยใช้ค่ะ,neg,ระยะเวลาขนส่ง
640,อาทิศพล, - 7/15/2021 18:56:31,รอบนี้ส่งของช้านะครับ ปกติของออกจากต้นวันที่ 14/7/64 ต้องได้รับของ 15/7/64 ไม่เกิน 14:00  วันนี้ยังไม่ได้รับของเลย เกิดจากสาเหตุอะไรครับ,neg,ระยะเวลาขนส่ง
648,kan, - 7/15/2021 14:07:53,บริการล่าช้ามากแย่มากของกาบเชิงทุกรอบเลยได้ของทีเย็น4-5โมงเย็น,neg,ระยะเวลาขนส่ง
654,อ้อแอ้, - 7/15/2021 12:16:28,ส่งของล่าช้าตลอด พัสดุตกหล่นประจำ,neg,ระยะเวลาขนส่ง
657,ท้อป, - 7/15/2021 11:20:46,ช้ามากคับแต่ก่อนส่งไวมากๆๆๆๆๆเดี้ยวนี้ช้าๆๆๆๆๆๆๆๆๆๆมากๆๆๆๆๆ,neg,ระยะเวลาขนส่ง
660,Mn., - 7/15/2021 11:12:12,ช้ามากๆๆ,neg,ระยะเวลาขนส่ง
664,วนิดา, - 7/15/2021 10:21:56,ครั้งนี้ล่าช้ามาก ผิดหวัง,neg,ระยะเวลาขนส่ง
665,น้อย, - 7/15/2021 10:07:42,ช้ามากๆ,neg,ระยะเวลาขนส่ง
667,Chichsnuphong, - 7/15/2021 9:14:05,ช้ามาก เช็คกี่รอบก็อยู่ที่เดิมมา2วันแล้ว,neg,ระยะเวลาขนส่ง
672,นริศรา, - 7/15/2021 4:23:26,ช้า,neg,ระยะเวลาขนส่ง
677,ไม่บอก, - 7/14/2021 20:20:26,แอบช้า,neg,ระยะเวลาขนส่ง
688,..., - 7/14/2021 13:11:33,ช้ามาก,neg,ระยะเวลาขนส่ง
690,ไม่บอก, - 7/14/2021 12:25:50,ช้า,neg,ระยะเวลาขนส่ง
695,พราววดี, - 7/14/2021 8:42:50,มีการส่งล่าช้าในบางครั้ง,neg,ระยะเวลาขนส่ง
713,รัตนา, - 7/12/2021 9:33:58,ส่งของช้า แจ้งในระบบไม่ถูกต้อง ไม่มีการติดต่อใดมาเลย แล้วเลื่อนเปลี่ยนแปลงการส่งอีก เหี้ยมาก,neg,ระยะเวลาขนส่ง
730,.., - 7/8/2021 16:29:00,ควรส่งของให้เร็วกว่านี้,neg,ระยะเวลาขนส่ง
736,สี, - 7/8/2021 12:41:20,ส่งสินค้าช้ามาก,neg,ระยะเวลาขนส่ง
71,Pair, - 5/6/2022 12:39:52,ราคาของเท่าไรก็เก็บเท่านั่น บาทสองบาทก็ต้องทอนไม่ใช่เก็บเพิ่มอีก,neg,ราคาขนส่ง
135,พีรพงษ์, - 9/17/2021 6:54:01,ยกเลิกการรองเรียน,neu,การบริการ
151,นิ, - 9/7/2021 15:22:50,ปรับนิดหน่อย,neu,การบริการ
159,อรพรรณ, - 9/7/2021 9:51:37,การโทรติดตามลูกค้า,neu,การบริการ
163,พัณณ์วรา, - 9/6/2021 15:17:32,ครั้งแรกที่ใช้บริการ,neu,การบริการ
173,อัครินทร์, - 9/4/2021 20:45:08,เพิ่งเริ่มใช้ เลยยังไม่มีครับ,neu,การบริการ
216,ธนดล วงษ์ยุปผา, - 8/31/2021 16:24:17,อยากให่มาช่วงสายๆ,neu,การบริการ
290,โทรไม่ติด, - 8/25/2021 10:44:51,ขอส่งของด่วนค่ะ,neu,การบริการ
303,จิรัชญา จันทร์วงศ์, - 8/24/2021 10:02:13,เช็คหน้ากล่องด้วยถ้าสินค้าเป็นของที่เสียง่ายควรรีบนำจ่าย,neu,การบริการ
323,ศิวพร, - 8/21/2021 15:31:19,รอของ,neu,การบริการ
367,ฟิล์ม, - 8/14/2021 20:10:52,ส่งเร็วๆโทรหาด้วยตอนส่ง,neu,การบริการ
398,ปิยาภรณ์ ปฐมรัตน์, - 8/9/2021 11:19:10,ควรจัดส่งวันเสาร์-อาทิตย์ด้วย,neu,การบริการ
504,ขวัญเรือน (ผู้ฝาก), - 7/24/2021 11:22:23,เบอร์โทรที่ให้ไว้ ติดต่อไม่ได้สักเบอร์ เบอร์คอลเซ็นเตอร์ก้อติดต่อไม่ได้,neu,การบริการ
509,ณสิตา, - 7/23/2021 23:20:49,ของยังไม่ได้รับ,neu,การบริการ
610,ฝนทอง, - 7/17/2021 11:14:52,"เบอร์โทรที่ให้ไว้, 02-1682111ยังใช้ได้อยู่หรือเปล่าคะ?
โทรไปหลายครี้งถูกตัดสายทุกครั้ง.

ยังไม่ได้รับพัสดุ แต่เช็คในระบบแจ้งว่าเซ็นต์นับแล้วโดยตัวผู้รับทั้งๆที่ผู้นับยังไม่ได้รับของเลย.",neu,การบริการ
618,มานพ, - 7/16/2021 22:34:51,ไม่เห็นโทรบอกเลยว่าจะส่ง,neu,การบริการ
644,Kim, - 7/15/2021 16:38:27,พนักงานส่งปลายทางควรแจ้งทางโทรศัพท์ก่อนไปส่ง เพราะบ้างครั้งที่อยู่ตามกล่องพัสดุอาจไม่สะดวก เรื่องคนรับ,neu,การบริการ
686,อริส, - 7/14/2021 13:55:59,พอใช้,neu,การบริการ
94,ก้อย, - 1/7/2022 16:22:31,มีรอยหัวมุมของรูปค่ะ,neu,ความปลอดภัยสินค้า
378,ส่งช้าแล้วของอะหายไปในหน, - 8/14/2021 7:46:58,จักรยานทั้งคันหายได้ไง,neu,ความปลอดภัยสินค้า
698,ศิริพร? ถาวร?ชีพ?, - 7/14/2021 8:00:36,บ้างคนก็โทรหาบ้างคนก็ไม่โทราค่ะ,neu,พนักงาน
140,Pop, - 9/10/2021 14:57:13,ทำแบบสอบถามไปทำไมคะ,neu,ไม่ระบุ
142,Pat, - 9/10/2021 14:20:39,-,neu,ไม่ระบุ
157,Rom , - 9/7/2021 10:21:38,Ro,neu,ไม่ระบุ
158,นภสร, - 9/7/2021 9:54:36,ไม่ทีค่ะ,neu,ไม่ระบุ
168,สุทธินันท์, - 9/6/2021 10:41:11,-,neu,ไม่ระบุ
169,fang, - 9/6/2021 8:54:21,-,neu,ไม่ระบุ
172,อภิชาติ, - 9/5/2021 12:40:31,-,neu,ไม่ระบุ
175,-, - 9/4/2021 16:50:29,-,neu,ไม่ระบุ
180,แว, - 9/4/2021 8:25:49,สินค้า,neu,ไม่ระบุ
181,ต้า, - 9/4/2021 5:24:54,ไม่มี,neu,ไม่ระบุ
192,บูม, - 9/2/2021 22:17:14,.,neu,ไม่ระบุ
202,กิตติพศ จันทร์แก้ว, - 9/2/2021 11:31:08,ครับ,neu,ไม่ระบุ
208,ฝ/าดพาน_ ำนำน/น, - 9/1/2021 1:24:11,.,neu,ไม่ระบุ
219,นภารัตน์, - 8/31/2021 13:33:43,_,neu,ไม่ระบุ
224,ศุภิสรา สังข์ชัย, - 8/31/2021 12:48:02,ไม่มี,neu,ไม่ระบุ
226,., - 8/31/2021 10:51:10,.,neu,ไม่ระบุ
227,coo, - 8/31/2021 9:51:12,s]',neu,ไม่ระบุ
234,1, - 8/30/2021 20:31:03,1,neu,ไม่ระบุ
236,z, - 8/30/2021 15:18:37,z,neu,ไม่ระบุ
239,พลอยกฤตยา, - 8/30/2021 13:43:24,ไม่มีค่ะ,neu,ไม่ระบุ
243,สุชานาถ, - 8/29/2021 23:03:23,-,neu,ไม่ระบุ
247,บูม, - 8/28/2021 17:57:41,ไม่มี,neu,ไม่ระบุ
248,อยุชศร, - 8/28/2021 12:52:17,ยังไม่มีครับ,neu,ไม่ระบุ
250,หมวย, - 8/28/2021 12:19:23,ไม่มีค่ะ,neu,ไม่ระบุ
257,นคัวนคั, - 8/27/2021 21:05:21,ร้ว้ร,neu,ไม่ระบุ
258,ironman, - 8/27/2021 20:31:14,เว็บนี้ชอบถามจังเลยนะ,neu,ไม่ระบุ
268,อินทุกานต์ จุลนันท์, - 8/27/2021 6:57:11,ไม่มี,neu,ไม่ระบุ
272,-, - 8/26/2021 16:10:35,-,neu,ไม่ระบุ
275,วจัสวิน, - 8/26/2021 13:25:07,ไม่มี,neu,ไม่ระบุ
280,-, - 8/25/2021 21:28:26,-,neu,ไม่ระบุ
286,napat, - 8/25/2021 12:40:17,ไม่มีแจ้ง,neu,ไม่ระบุ
292,กรรณิกา, - 8/25/2021 10:20:23,ไม่มี,neu,ไม่ระบุ
296,-, - 8/25/2021 8:45:47,-,neu,ไม่ระบุ
299,ตรีลักษณ์, - 8/24/2021 16:37:06,ไม่มี,neu,ไม่ระบุ
300,…, - 8/24/2021 15:08:34,ไม่มร,neu,ไม่ระบุ
305,เกษศริน , - 8/23/2021 23:57:50,ไม่มี,neu,ไม่ระบุ
318,นางสาวคชรัตน์ ณ สีหโต, - 8/22/2021 10:48:22,-,neu,ไม่ระบุ
320,Y, - 8/22/2021 9:15:33,T,neu,ไม่ระบุ
327,จันทร์สด , - 8/21/2021 9:17:43,ไม่มี,neu,ไม่ระบุ
335,D, - 8/19/2021 16:57:10,.,neu,ไม่ระบุ
340,สบามรัฐ, - 8/18/2021 18:47:59,ไม่มี,neu,ไม่ระบุ
342,พนิดา จันธิมา, - 8/18/2021 16:39:36,-,neu,ไม่ระบุ
343,มุทิตา อุ่นพงษ์, - 8/18/2021 13:49:43,-,neu,ไม่ระบุ
345,PP, - 8/18/2021 12:34:44,-,neu,ไม่ระบุ
349,พตนสาื, - 8/18/2021 9:16:30,่นยวท้ั,neu,ไม่ระบุ
353,สลิลทิพย์ มานัสฤดี, - 8/17/2021 23:03:29,-,neu,ไม่ระบุ
360,อธิตยา รุ่งเรือง, - 8/17/2021 6:52:50,ไม่มีคำติชม,neu,ไม่ระบุ
363,Bh, - 8/16/2021 17:02:44,Ff,neu,ไม่ระบุ
365,หยก, - 8/16/2021 9:36:16,Tt,neu,ไม่ระบุ
366, มิ้น, - 8/16/2021 8:30:58,-,neu,ไม่ระบุ
370,มงคลชัย รอดประเสริญ, - 8/14/2021 16:39:20,-,neu,ไม่ระบุ
373,ปภัสร, - 8/14/2021 12:53:02,ไม่มี,neu,ไม่ระบุ
383,....., - 8/13/2021 12:54:59,...,neu,ไม่ระบุ
387,ครีม, - 8/13/2021 8:22:28,ม่มี,neu,ไม่ระบุ
388,นาว, - 8/12/2021 21:20:09,ไม่มี,neu,ไม่ระบุ
391,ภาดา, - 8/10/2021 20:54:12,-,neu,ไม่ระบุ
393,มัลลิกา พูลสุวรรณ์, - 8/9/2021 21:04:18,ไม่มี,neu,ไม่ระบุ
401,ชนิกานต์ หอมพลู, - 8/6/2021 23:46:54,ไม่มี,neu,ไม่ระบุ
402,วรรณณา, - 8/6/2021 23:37:05,-,neu,ไม่ระบุ
403,ั, - 8/6/2021 22:58:15,ค,neu,ไม่ระบุ
418,มลิวัลย์ มีอินถา, - 8/4/2021 17:11:00,-,neu,ไม่ระบุ
428,สุรัตน์? ไตรผล, - 8/2/2021 10:13:47,ไม่มีคำติชม,neu,ไม่ระบุ
435,-, - 7/31/2021 15:27:31,-,neu,ไม่ระบุ
438,นกนกน, - 7/31/2021 12:28:12,นดนแ,neu,ไม่ระบุ
439,จ, - 7/31/2021 9:40:49,-,neu,ไม่ระบุ
440,ยัง, - 7/31/2021 9:31:14,...,neu,ไม่ระบุ
445,สว, - 7/30/2021 9:42:14,M,neu,ไม่ระบุ
454,สุภาวดี, - 7/29/2021 13:06:52,ไม่มี,neu,ไม่ระบุ
463,เลิศณรงค์ สุขอักษร, - 7/28/2021 1:52:29,ไม่มี,neu,ไม่ระบุ
467,พิมพิศา ศรีสาคร, - 7/27/2021 13:57:40,ไม่มี,neu,ไม่ระบุ
471,สุวรรณี ศาลา, - 7/27/2021 9:32:56,ไม่มี,neu,ไม่ระบุ
476,พร, - 7/26/2021 20:39:45,ไม่มี,neu,ไม่ระบุ
482,Bum, - 7/26/2021 13:53:33,ไม่มีค่ะ,neu,ไม่ระบุ
508,ปาน, - 7/24/2021 9:26:38,อะไรผมงง,neu,ไม่ระบุ
538,Bouy??, - 7/22/2021 10:22:40,????,neu,ไม่ระบุ
539,-, - 7/22/2021 10:01:40,-,neu,ไม่ระบุ
552,-, - 7/21/2021 8:32:43,-,neu,ไม่ระบุ
564,คับ, - 7/20/2021 11:44:20,คับ,neu,ไม่ระบุ
578,ก้อต, - 7/19/2021 14:03:51,ไม่มี,neu,ไม่ระบุ
579,ก็อต, - 7/19/2021 14:02:42,ไม่มี,neu,ไม่ระบุ
581,เรนุมาศ, - 7/19/2021 10:21:12,ไม่มี,neu,ไม่ระบุ
597,W, - 7/18/2021 7:39:09,W,neu,ไม่ระบุ
604,นายสุธิมนต์, - 7/17/2021 16:15:19,ไม่มีเลย,neu,ไม่ระบุ
614,นพวรรณ, - 7/17/2021 9:26:08,ไม่มีค่ะ,neu,ไม่ระบุ
623,เขมรินทร์, - 7/16/2021 14:51:38,ไม่มี,neu,ไม่ระบุ
630,-, - 7/16/2021 10:32:10,-,neu,ไม่ระบุ
632,หนึ่งฤทัย, - 7/16/2021 5:07:19,-,neu,ไม่ระบุ
645,ณัฏฐ์เณรี, - 7/15/2021 16:17:04,ไม่มี,neu,ไม่ระบุ
647,-, - 7/15/2021 14:17:55,-,neu,ไม่ระบุ
662,bn, - 7/15/2021 10:39:37,fg,neu,ไม่ระบุ
668,พรชัย ร่มกลาง, - 7/15/2021 8:31:10,ไม่มี,neu,ไม่ระบุ
676,ณัฏฐิกา สินอุปการ, - 7/14/2021 20:42:22,ไม่มี,neu,ไม่ระบุ
678,ศุภกร แรกไธสง, - 7/14/2021 19:06:24,...,neu,ไม่ระบุ
684,ข้าม, - 7/14/2021 14:37:56,ข้าม,neu,ไม่ระบุ
692,โอ่ย, - 7/14/2021 11:37:08,จะเช็คพัสดุ,neu,ไม่ระบุ
696,-, - 7/14/2021 8:10:08,-,neu,ไม่ระบุ
699,., - 7/14/2021 1:54:54,.,neu,ไม่ระบุ
702,ช้า, - 7/13/2021 18:15:09,###,neu,ไม่ระบุ
707,สุวิชา, - 7/13/2021 8:52:20,ไม่มี,neu,ไม่ระบุ
709,มาริษา ศรีกล่ำ, - 7/12/2021 15:20:39,ยาก,neu,ไม่ระบุ
711,ยุทธการ, - 7/12/2021 11:23:41,-,neu,ไม่ระบุ
720,อิ๋ว, - 7/10/2021 18:41:42,ไม่มี,neu,ไม่ระบุ
724,ชวิน, - 7/10/2021 6:29:17,ไม่มี,neu,ไม่ระบุ
725,สิริณทราพร ครองบุญ, - 7/9/2021 10:56:56,-,neu,ไม่ระบุ
727,กรรณิการ์ สว่างชุม, - 7/9/2021 9:35:35,??,neu,ไม่ระบุ
728,เเอม, - 7/9/2021 8:27:03,เช็ตในคอมไม่ค่อยได้,neu,ไม่ระบุ
732,K, - 7/8/2021 14:58:48,K,neu,ไม่ระบุ
733,สา, - 7/8/2021 13:43:29,ไม่มี,neu,ไม่ระบุ
734,-, - 7/8/2021 12:55:36,-,neu,ไม่ระบุ
735,_, - 7/8/2021 12:47:47,_,neu,ไม่ระบุ
147,1, - 9/9/2021 9:09:49,รบกวนนำเบอร์โทร 0941083866ออกจากจังหวัดยโสธรด้วยครับ ไม่ได้ทำงานยุแฟลช คนโทรมาเยอะมา,neu,ระบบ
161,แพรว, - 9/7/2021 7:01:21,เช็คสถานะพัสดุไม่ได้ในเมื่อเขากำลังส่งมา,neu,ระบบ
182,เมธาสิทธิ์ บารมี, - 9/3/2021 22:00:31,ห่วย ควรเช็คได้หามีรหัสพัสดุ ไม่ใช่ต้องทั้งลิ้งค์,neu,ระบบ
183,ของของผม, - 9/3/2021 18:35:51,ไม่ทราบว่าอยู่ไหน,neu,ระบบ
186,กัส, - 9/3/2021 10:58:33,ไม่มี,neu,ระบบ
191,ใจร้อน, - 9/2/2021 22:49:14,ไม่มีการเคลื่อนไหว อัพเดตอะไรเลย รอรอรอรอรอรอรอ,neu,ระบบ
205,ธนภัทร, - 9/1/2021 15:42:45,อยากให้แจ้งชื่อ และเบอร์ติดต่อของเจ้าหน้าที่ ที่ทำการส่งพัสดุ เพื่อจะได้ตามพัสดุกรือกรณีฉุกเฉินจะได้ติดต่อเจ้าหน้าที่ไว้ก่อนตะได้ไม่เสียเวลาเจ้าหน้าที่,neu,ระบบ
212,บรรจง, - 8/31/2021 19:49:01,ส่งถึงแล้วกรุณาส่งด้วย,neu,ระบบ
215,ดวงลักษณ์ ฮวบอ่วม, - 8/31/2021 16:24:20,แจ้งส่งของจริง แต่ของมาไม่ถึงปลายทางผู้รับ,neu,ระบบ
222,จุฑามาศ, - 8/31/2021 13:05:07,ของจากต้นทางก็ส่งเร้วยุน่ะแต่ปลายทางส่งช้ามาก,neu,ระบบ
223,จุฑามาศ, - 8/31/2021 13:02:17,มารับของถึงหน้าบ้านแต่พอได้รับของไปส่งปลายทางเปลี่ยนกล่องเปลี่ยนของเปลี่ยนชื่อผุ้ส่งเองพนักงานเปลี่ยนเองไม่แจ้งผู้ส่ง,neu,ระบบ
229,ฟ้า, - 8/31/2021 8:38:42,หาเลขพัสดุไม่เจอค่ะ,neu,ระบบ
231,กัญญาณัฐ, - 8/31/2021 8:19:11,เช็คสถานะไม่ได้,neu,ระบบ
237,มาลินี, - 8/30/2021 15:15:17,ค้นหาเลขพัสดุไม่เจอคะ ส่งตั้งแต่วันศุกรืตอนเช้าแล้ว,neu,ระบบ
270,เกด, - 8/26/2021 21:05:41,bkkคืออะไรคะทำไมต้องส่งพัสดุไปค้างไว้ที่นั่นหลายวัน,neu,ระบบ
277,มีน, - 8/26/2021 8:55:55,เช็คเลขพัสดุไม่เคยเจอเลยจ้า,neu,ระบบ
287,กวาง, - 8/25/2021 12:37:51,งง ตรงไปวังน้อยก่อนคะ,neu,ระบบ
309,ไม่รู้จัก, - 8/22/2021 15:53:31,อยากรู้ว่าของถึงยัง,neu,ระบบ
348,ชรินรัตน์, - 8/18/2021 10:56:15,สั่งของจาก ลาซาด้า เช็คหลายรอบ ไม่ขึ้นสถานะเลย,neu,ระบบ
351,วิธิดา ส่งเสริม, - 8/18/2021 7:15:27,บางทีการเช็คสถานะไม่ขึ้น ไม่เปลี่ยนแปลง บางทีการจนส่งล้าช้าอยู่กับที่ แต่รวมๆก็พอใจ,neu,ระบบ
405,นายอมรเทพ ศรีไพศาล, - 8/6/2021 12:41:45,จากต้นทางเมื่อตรวจสอบเป็นจังหวัดกาญจนบุรี ซึ่งปลายทางคือพระนครศรีอยุธยา แต่เส้นทางสินค้าต้องไปเช็คที่สมุทรปราการก่อน ทำให้เสียเวลา น่าจะวิ่งตัดตรงมาส่งได้ที่ปลายทางเลย,neu,ระบบ
423,่าิ่่, - 8/4/2021 10:12:47,ดีถ้าไม่ติดที่คลังใหญ่,neu,ระบบ
425,ชลธิชา, - 8/3/2021 14:30:56,ถ้าสินค้าถึงสาขาปลายทางแล้วไม่ค้าง ไม่ดองสินค้า ส่งเร็วแบบนี้ ถือว่าดีมากค่ะ,neu,ระบบ
455,ยุคคอรีย์, - 7/29/2021 13:04:02,ไม่แจ้งรายละเอียดการส่ง,neu,ระบบ
489,J, - 7/26/2021 0:06:23,ต้องจัดการะบบให้ดีมากกว่านี้ ต้องเตรียมอผนสำรองไว้เวลาเกิดปัญหา,neu,ระบบ
499,ธารินี ใจดี, - 7/24/2021 21:04:03,"ของข้างในคลังอยุทยา ตั้งแต่วันที่ 18
เป็นพืช ต้องการการรับผิดชอบ",neu,ระบบ
506,ศยามล พิมพ์อูป, - 7/24/2021 10:27:48,ของส่งมาตั้งแต่วันที่17ยังอยู่เดิม,neu,ระบบ
518,อุษณีย์ จันทร์สุข, - 7/23/2021 14:43:27,TH01421MJF210A รบกวนเช็คพัสดุให้หน่อยค่ะด้านในมียาเร่งติดตามให้ด้วยนะค่ะ,neu,ระบบ
520,สุมา?มาลย์?, - 7/23/2021 12:25:09,"ทำไมต้องเอาของไปกองที่โกดังวังน้อย
ของส่งจากฉะเชิงเทรา? ส่งถึงสาขากทม.? ข้ามไปเก็บที่โกดังวังน้อย? ผู้รับอยู่กทม. งงมากค่ะ",neu,ระบบ
529,สุทธิพร, - 7/22/2021 17:52:13,ตอนแรกส่งของไว   แต่พอมีปัญหาพนักงานติดโควิด  ก้ไม่ส่งของให้ ยุ่กทม. ส่งไปกทม.6วันแล้วลูกค้ายังไม่ได้ของ  ลูกค้าตามของหลายคนแล้ว  เดือนนี้ลูกค้าจะได้ของไหมครับ,neu,ระบบ
532,อิงอร, - 7/22/2021 14:13:23,กทม.ถึงกทม. แต่ของไปค้างอยู่ที่วังน้อยมา 5 วันแล้ว,neu,ระบบ
542,อิ๊ด, - 7/21/2021 18:50:25,ของส่งตั้งแต่วันเสาร์ทำไมยังไม่ถึงจากจัน์ไปกรุงเทพ,neu,ระบบ
546,มณเฑียร อ่อนดี, - 7/21/2021 16:00:33,รอพัสดุ TH04061MTC6E5B อยู่ครับ ดูสถานะน่าจะมีอะไรผิดปรกติ,neu,ระบบ
560,นภสินธุ์ กุ้งช่วย, - 7/20/2021 15:07:27,ช่วยเอาเลขพัสดุเข้าระบบไว้หน่อยค่ะ (วันก่อนสั่งของมาแล้วขนส่งกับแฟลช สภาพคือกล่องยับมากดีนะที่ข้างในเป็นหนังสือถ้าเป็นของมีค่าคงหายอะค่ะ),neu,ระบบ
580,เต้ย, - 7/19/2021 12:05:43,สถานะไม่อัพเดตเลยค่ะ เร่งให้หน่อยนะคะ,neu,ระบบ
625,ไม่พอใจเป็นอย่างมาก หลายรอบแล้วที่เป็นแบบนี้, - 7/16/2021 14:15:22,บอกออกส่ง 8.45  นะเวลา  14.15  ยังไม่ได้ของเลย,neu,ระบบ
