Column1,Customer Name,Date,Reviews,คอลัมน์1,หัวข้อ
1624,สุขนภา, - 7/15/2021 10:24:32,"เช็คครั้งแรกขึ้นสถานะ Lex มาวันนี้ขึ้นเคอรี่สะงัน 55
แต่ก็ดีค่ะเคอรี่เช็คง่ายกว่าสถานะชัดเจน",neu,ระบบ
1639,วัขรพงษ์, - 7/15/2021 7:01:22,"เมื่อวานเช็ค ทำไมขึ้นของถึง จ.สุรินทร์ เวลา 7:00
พอวันนี้เช็คอีกของไปเข้า จ.ของแก่น คืออะไร งง ปกติวันเดียวถึง คนรับเขาก็รอสินค้า",neu,ระบบ
1651,วิภา, - 7/14/2021 19:15:07,สถานะจัดส่งตั้งแต่13.00 จน2ทุ่มยังไม่ได้เลย,neu,ระบบ
1664,อุทัย, - 7/14/2021 13:24:56,ปรับปรุงระบบแอปไหม่,neu,ระบบ
1714,ณัฐวุฒิ รพีบุญนนท์, - 7/12/2021 19:18:11,ไม่เข้าใจกับระบบพื้นที่ห่างไกล ทำไมส่งต้นทางไม่เสียค่าห่างไกลแต่พอคนอื่นส่งมาหาเรากลับเพิ่มค่าห่างไกล ทั้งๆที่ส่งของกันเป็นทอดไม่ได้ส่งกันแบบรวดเดียว,neu,ระบบ
1741,ศศิกานต์ กิ่งชุม, - 7/11/2021 18:28:48,ส่งผิดบ้าน.,neu,ระบบ
4,ขวัญฤดี, - 8/2/2022 13:47:43,นัดส่งวันที่31/7ป่านนี้ยังไม่ได้ของ พัสดุ2กล่องเมื่ไรจะได้รับ,neu,ระยะเวลาขนส่ง
9,ปิยวรรณ เรืองรักษ์ โรงเรียนวัดน้อยนพคุณ ถนนพระราม 5 แขวงถนนนครไชยศรี เขตดุสิต กทม. 10300, - 8/1/2022 13:51:09,ต้นทางส่งเมื่อ 26 กรกฎาคม 65 ณ.วันนี้ 1 สิงหาคม 2565 ยังไม่ได้รับพัสดุเลยค่ะ  ทำงานกันหน่อยค่ะ รอพัสดุอยู่นะคะ,neu,ระยะเวลาขนส่ง
41,ลูกค้า, - 7/6/2022 20:06:01,ให้ส่งตรงวันที่ระบุจะดีมาก,neu,ระยะเวลาขนส่ง
71,สุนันทา, - 5/11/2022 14:45:57,กำหนดถึงวันที่ 10 วันนี้วันที่ 11 แล้วยังไม่ได้รับของเลยคะ,neu,ระยะเวลาขนส่ง
72,ดา, - 5/10/2022 15:41:57,บอกจะส่งของให้วันนี้รอทั้งวันแล้วของยังไม่ถึงเลย,neu,ระยะเวลาขนส่ง
75,สุมาลี มีพรปัญญาทวีโชค, - 5/6/2022 15:01:33,ของถึงสาขาโพธิ์เก้าต้นตั้งแต่วันที่ 4 พ.ค.65 วันนี้วันที่ 6 พ.ค.65 ของยังไม่ขยับไปไหนเลยค่ะ ปีนี้จะได้รับของไหมน้า,neu,ระยะเวลาขนส่ง
93,นัดธิดา ฟูเบ, - 4/14/2022 18:38:23,ส่งของแต่วันที่7ตอนนี้ยังไม่ได้รับของเลยสินค้าแพงแล้วทำไงล่ะทีนี่,neu,ระยะเวลาขนส่ง
154,moo, - 3/10/2022 13:10:20,บอกจะได้ของวันที่ 9 จน ตอนนี้ยังไม่ได้เลย,neu,ระยะเวลาขนส่ง
159,เหอะ, - 3/8/2022 16:34:12,ของถึงสาขาตั้งแต่วันที่ 4 มี.ค. 65 วันนี้ 8 มี.ค.65 ยังไม่ได้รับของ,neu,ระยะเวลาขนส่ง
189,วิว, - 2/9/2022 16:36:10,ติดตามของหน่อยคับเกินกํากำหนดมา5วันเเเล้ว,neu,ระยะเวลาขนส่ง
196,วิทยา, - 2/5/2022 11:16:35,โคราชมาชัยภูมิใช้เวลาส่งตั้ง4วันของมาถึงตั้งแต่วันที่4แต่ไม่มาส่งรอทั้งวันไม่โทมาแจ้ง,neu,ระยะเวลาขนส่ง
221,อำนาจ, - 1/9/2022 14:35:31,ของถึงกรุงเทพนานแล้ววแต่ไม่เอามาส่ง,neu,ระยะเวลาขนส่ง
229,Thotjung, - 12/30/2021 20:52:45,"หลังสั่งซื้อระบบแจ้งว่าได้หลังปีใหม่(65)ก็ทำใจว่าไม่เป็นไร
วันต่อมาบอกว่าได้30ธค64ก็เอาน่าดีเหมือนกัน
พอถึงวันนี้30ธค64ในระบบกลับบอกว่าติดต่อผู้ซื้อไม่ได้ ทั้งที่ไม่มีโทรศัพท์แจ้งบอก เคอรี่ไม่เคยเสียประวัติมาครั้งนี้เสียความรู้สึกมากกกกกกก    ปรับปรุงบริการด่วนเลยนะก่อนที่จะถูกban จากลูกค้า",neu,ระยะเวลาขนส่ง
253,อรัญญา, - 12/10/2021 22:05:25,ส่งของตั้งเเต่วันอาทิตย์ที่5 ผ่านมาจะครบ1อาทิตย์เเล้วยังไม่ถึง กำลังจัดส่งตั้งเเต่วันที่6 จนวันที่10ก็กำลังจัดส่ง ทั้งๆที่ส่งในอ.เดียวกันปกติ1วันถึงเเล้วโทรถามข้อมูลก็ไม่รุ้พัสดุอยุ่ที่ไหน,neu,ระยะเวลาขนส่ง
263,บุญมา, - 11/24/2021 13:02:06,ขึ้นสามวันก็บอกแต่ติดต่อไม่ได้ทั้ง3วัน ทั้งที่ครั้งแรกติดต่อได้บอกจะมาส่งแต่ไม่มาส่ง  แล้วเราสั่งของประจำทำไมที่อื่นเค้าส่งได้,neu,ระยะเวลาขนส่ง
272,เบญจรัตน์, - 11/21/2021 11:00:12,เมื่อวานรอโทรสับทั้งวันรอจนถึงเวลา 2 ทุ่ม ไม่มีคนโทรหาแล้วเขียนว่าเราขอเลื่อนส่ง คืออะไรค่ะ,neu,ระยะเวลาขนส่ง
281,สุธาสินี, - 11/15/2021 13:28:38,ทำไมเวลาโทรมาแล้วยังไม่ทันละสายดีทำไมไม่รอสักนิดนึงทำไมต้องผักไปส่งวันรุ่งขึ้น,neu,ระยะเวลาขนส่ง
294,นพสิทธิ์ มณีเจริญโชติวัต, - 10/31/2021 11:08:19,สาขาชนแดน รับของไว้ ตั้งแต่ 28 ตุลา จนวันนี้ 31 ตุลา ยังไม่ส่ง เก็บไว้ทำไม ถ้ามีปัญหาทำไมไม่แจ้งผู้รับ เบอร์โทรผู้รับก็มีระบุไว้ที่ใบปะหน้าแล้ว  โทรไปถามบอกว่าเป็นกฎของบริษัทฯ,neu,ระยะเวลาขนส่ง
300,แด, - 10/16/2021 10:39:32,สั่งของไปป่านนี้ยังไม่มาส่งของถึงตั้งแต่วันที่12แล้ว คุนจะดองไว้ทำไม เราต้องรีบใช้,neu,ระยะเวลาขนส่ง
304,เอนก, - 10/7/2021 16:44:01,กำหนดส่ง 6/10/64 แต่บอกโทรมาปลายสายติดต่อ ไม่ได้ แต่ ไม่มีเบอร์โทรมา หมายความว่ายังไง ขอให้แจ้งเบอร์โทรคนส่งด้วยได้ไหม ของสำคัญจะให้ทำไง,neu,ระยะเวลาขนส่ง
305,พิมลภา, - 10/7/2021 16:10:34,ของอยู่ไหนค่ะ คุณไม่โทรมาแล้ว แล้วบอกติดต่อไม่ได้ คืออะไร เลยกำหนดส่งมาสองวันแล้ว  วันนี้จะรอ,neu,ระยะเวลาขนส่ง
319,ปอปลา, - 9/15/2021 11:45:36,สินค้าถึงตั้งแต่วันที่12.09.64 ณ วันนี้ 15.09.64 ตกค้างมา3วัน ยังไม่ได้รับการติดต่อจากเคอรี่ โทรติดต่อไปเบอร์1217 3รอบบอกจะเร่งให้ สถานะก็ยังไม่ขึ้นนำจ่าย ไปรษณีย์ไทยยังเร็วกว่าเยอะเลยค่ะ ไม่ต้องโทรถามด้วยว่าบ้านอยู่ตรงไหน ต้องปรับปรุงมากๆเลยนะคะ สงสารลูกค้าที่ต้องมารอค่ะ,neu,ระยะเวลาขนส่ง
320,เจ้าของพัสดุ, - 9/14/2021 13:54:00,ขอมาถึงตั้งแต่วันที่9แล้วแต่ไม่มาส่งสักทีพนักงานมัวทำอะไรอยู่ค่ะ หรือว่ารอแต่เงินเดือนคิดว่าจะไปซื้ออะไร ไปเที่ยวที่ไหน หรือค่ะสินค้าไม่ต้องส่งก็ได้ตังหรือค่ะ รวมๆแล้วห่วยแตกที่สุดเลยค่ะ ควรปรับปรุ่งหรือไม่ก็ปิดบริษัตเถอะค่ะ จนต้องยกเลิกสินค้า,neu,ระยะเวลาขนส่ง
408,เราหวังว่าจะได้รับพัสดุในวันพรุ่งนี้ถูกต้องไหมค่ะ, - 9/3/2021 19:40:25,ส่งจากกรุงเทพมาวันนี้พรุ่งนี้ได้รับค่ะ,neu,ระยะเวลาขนส่ง
436,นี, - 9/2/2021 12:38:32,ควรส่งให้เร็วกว่านี้,neu,ระยะเวลาขนส่ง
447,อนุชตรา, - 9/1/2021 19:28:14,แจ้งว่าจะได้รับพัสดุวันนี้  แต่ไม่ได้ตามกำหนด  รอการแก้ไข งงๆ,neu,ระยะเวลาขนส่ง
454,นิตยา  , - 9/1/2021 13:11:47,ควรมีการโทรมาแจ้งว่าจะมาส่งสินค้าเมื่อไหร่ และควรบอกเวลาประมาณการที่ส่งให้ชัดเจน เพราะมัวแต่รอไม่รู้ว่าจะมาส่งเมื่อไร่,neu,ระยะเวลาขนส่ง
475,มัง, - 8/30/2021 21:53:11,รออยู่,neu,ระยะเวลาขนส่ง
484,วีระพงษ์ คะเสนา, - 8/30/2021 16:05:53,อยากให้ส่งเร็วกว่านี้นิดนึงครับ,neu,ระยะเวลาขนส่ง
491,อำไพ  คำลือ, - 8/30/2021 10:55:25,ตอนนีรอพัสดุอยู่ค่ะของมาถึงสาขาตั้งแต่29/8วันนี้ยังไม่เห็นนำส่งเลยค่ะ,neu,ระยะเวลาขนส่ง
496,พิ้ง, - 8/30/2021 8:00:58,ส่งไห้ไวไว,neu,ระยะเวลาขนส่ง
575,ศิริรัตน์, - 8/24/2021 21:47:33,ควรมีเบอร์ที่สามารถติดต่อได้ง่ายและสะดวกในยามที่มีปัญหาและรบกวนพนง.ที่เซ็นรับพลัสดุนำพลัสดุมาส่งคืนทีนะคะรอนานแล้ว ถ้าหากโทรหาล่ะไม่รับสายรบกวนมาส่งที่ซอยเลิฟไลรีสร์อทซอย2ขี่มาสุดซอยคะบ้านซ้ายมือฝากไว้ตรงนั้นได้เลยนะคะ รบมาส่งให้ทีนะคะลค.รอของคะตั้งแต่วันที่15/8/64แล้วคะขอบคุณคะ,neu,ระยะเวลาขนส่ง
608,ทิม, - 8/23/2021 13:51:36,เร็วๆดิ้,neu,ระยะเวลาขนส่ง
610,อารยา ตำละ, - 8/23/2021 12:01:23,ของอยู่ไหนเเล้ว,neu,ระยะเวลาขนส่ง
628,ณัฐติญา, - 8/22/2021 13:40:43,แจ้งว่าจัดส่งช้าหน่อยเนื่องจากเป็นในช่วง,neu,ระยะเวลาขนส่ง
670,ณัฐพล, - 8/20/2021 18:06:17,อยากให้จัดการเรื่องความเร็ว,neu,ระยะเวลาขนส่ง
714,ลอง, - 8/19/2021 7:52:57,ให้เร็วกว่านี้,neu,ระยะเวลาขนส่ง
732,สกวกวกว, - 8/18/2021 12:22:32,สั่งของตั้งแต่วันที่14ส่ง15 18ของยังไม่ถึง,neu,ระยะเวลาขนส่ง
742,สุกัญญา โสภาใจ, - 8/18/2021 9:53:11,นัดรับวันจันทร์ แต่วันนี้วันพุธแล้วเงียบมาก,neu,ระยะเวลาขนส่ง
750,เตย, - 8/17/2021 20:43:16,พัสดุอยู่ในศูนย์แยกพัสดุตั้งแต่วันที่11แล้วนะ  เร่งให้หน่อยค่ะ,neu,ระยะเวลาขนส่ง
827,บอล, - 8/16/2021 7:39:49,ส่งเร็วๆกว่านี้หน่อย,neu,ระยะเวลาขนส่ง
834,นาตยาผู้ส่ง, - 8/15/2021 17:52:23,สินค้าส่งตั้งแต่วันที่7/8/2564ถึงวันที่15/8/2564ยังไม่ได้สินค้า,neu,ระยะเวลาขนส่ง
850,K, - 8/15/2021 9:23:46,ควรใชเวลาการส่งที่เร็วขึ้น,neu,ระยะเวลาขนส่ง
855,กิตติพงษ์, - 8/14/2021 19:56:37,ส่งสินค้าวันที่10วันที่14สินค้ายังตกค้างอยู่ปลายทางยังไม่ได้รับคาดว่าคงเสียหายแล้วควรปรับปรุงการนำส่งสินค้าหรือโทแจ้งน่ะครับปลายทางหรือต้นทางสักหน่อยครับเช็คสถานะค้างอยู่ปลายทาง2วันแล้ว,neu,ระยะเวลาขนส่ง
866,ชือพัสดุ  ซุลกิฟลี, - 8/14/2021 15:59:33,"พัสดุผมติดทีขนสง4คืนแลวมันยังใงว้ะ
ทำไมไม่มาสง",neu,ระยะเวลาขนส่ง
924,สุริยันต์, - 8/13/2021 12:41:01,สินค้ายังไม่ถึงเลยครับ,neu,ระยะเวลาขนส่ง
926,เอกซ์, - 8/13/2021 11:53:38,กำหนดส่ง 11/8/21 วันที่13/8/21 ยังไม่ได้รับของเลย,neu,ระยะเวลาขนส่ง
931,นาริกุล, - 8/13/2021 10:14:31,ติดขัด,neu,ระยะเวลาขนส่ง
943,นายภากร, - 8/12/2021 18:07:27,เหงว่าพัสดุจะมาวันนี้รอทั้งวันปานนี้ยังไม่มา,neu,ระยะเวลาขนส่ง
952,น้ำ, - 8/12/2021 13:39:15,จัดส่งไวกว่านี้,neu,ระยะเวลาขนส่ง
953,ภัทรายุ ซุกซอน, - 8/12/2021 13:09:33,กำหนดส่งของ 9 สิงหา 12 สิงหาแล้วยังไม่ได้รับชอง,neu,ระยะเวลาขนส่ง
992,ฟ, - 8/11/2021 11:45:54,ของมาถึงตัวจังหวัด 2 วันแล้วอต่ไม่มีการติดต่อหรือแจ้งใดๆ,neu,ระยะเวลาขนส่ง
995,ซัรฟา, - 8/11/2021 11:21:04,รวดเร็วกว่านี้จะดีมากเลย,neu,ระยะเวลาขนส่ง
996,เอม, - 8/11/2021 10:46:03,น่าจะไวกว่านี้,neu,ระยะเวลาขนส่ง
1020,คนึง, - 8/10/2021 13:42:38,ช้าบ้าง เร็วบ้าง,neu,ระยะเวลาขนส่ง
1085,มะปราฃ, - 8/5/2021 16:20:30,ขนส่งให้ไวกว่านี้คาะ,neu,ระยะเวลาขนส่ง
1091,ดวงนภา, - 8/5/2021 15:44:13,ปกติส่งไวแต่รอบนี้นานจัง,neu,ระยะเวลาขนส่ง
1124,บร, - 8/4/2021 9:52:03,รอสินค้า,neu,ระยะเวลาขนส่ง
1134,ก้อย, - 8/3/2021 18:19:51,ส่งของกันยังไงคะหลายวันแล้วยังไม่ได้ของเลยคะ,neu,ระยะเวลาขนส่ง
1145,พิมพกานต์, - 8/3/2021 10:22:01,นานไหมคับ,neu,ระยะเวลาขนส่ง
1164,สุพิศ, - 8/2/2021 10:29:31,ส่งจากกทมมาสมุทรปราการใช้เวลา3วัน,neu,ระยะเวลาขนส่ง
1191,อุทัยรัตน์, - 7/31/2021 21:59:34,ล่าช้ามากเกินไป,neu,ระยะเวลาขนส่ง
1228,ไม่บอก, - 7/30/2021 18:11:24,รอนานแล้ว,neu,ระยะเวลาขนส่ง
1234,วิภาดา, - 7/30/2021 14:15:58,"รอนานมากไปรับยาจากรพ.ตั้งแต่28ก.ค.เช้า
 checkสถานะบอกว่ากำลังจัดส่ง..วันนี้บ่าย30ก.ค. ก็ยังไม่ได้รับการติดต่อใดๆ และติดต่อไม่ได้..",neu,ระยะเวลาขนส่ง
1248,เปิ้ล, - 7/30/2021 9:23:27,ตอนส่งของบอกวันเดียวถึง,neu,ระยะเวลาขนส่ง
1257,ณัฐพงศ์, - 7/29/2021 19:54:36,ช้ามากค่ะ,neu,ระยะเวลาขนส่ง
1258,ื111, - 7/29/2021 18:19:36,ช้ามาก,neu,ระยะเวลาขนส่ง
1274,ไข่เจียว, - 7/28/2021 20:28:52,ต้องส่งให้เร็วกว่านี้,neu,ระยะเวลาขนส่ง
1275,สุภาลักษณ์, - 7/28/2021 18:57:07,ติดตามพัสดุแชมเดย์ในกรุงเทพ ไม่ได้ตามกำหนด,neu,ระยะเวลาขนส่ง
1283,รอแดกของเน่าชื่อผมเอง, - 7/28/2021 16:20:38,ส่งมาตั้งแต่วันที25 วันที28เวลา16:18ยังไม่ได้แดกเลยย,neu,ระยะเวลาขนส่ง
1293,ฟ้า, - 7/28/2021 11:05:35,ส่งให้ไวกว่านี่,neu,ระยะเวลาขนส่ง
1348,บีบี, - 7/26/2021 14:24:49,เมื่อไหร่ของจะมาถึง,neu,ระยะเวลาขนส่ง
1394,กันต์ตั้ม, - 7/24/2021 9:25:38,การขนส่งในกรุงเทพควรไวกว่านี้ค่ะต่อให้สถานการณ์เป็นแบบนี้ก็ตามค่ะ,neu,ระยะเวลาขนส่ง
1417,นางสาวศริวรรณบุญสม, - 7/23/2021 12:30:23,ของบอกจะมาถึงตะงเมื่อวานวันนี้23ละของยังไม่ถึงเลย,neu,ระยะเวลาขนส่ง
1441,สำรวย, - 7/22/2021 15:53:51,ไหนบอกของถึงวันนี้ ป่านนี้ยังไม่มาส่ง โทรไปบอกของถึงผู้รับวันนี้,neu,ระยะเวลาขนส่ง
1459,เนติกานต์, - 7/21/2021 16:10:18,ส่งให้เร็วขึ้นกว่าปกติ,neu,ระยะเวลาขนส่ง
1492,ไอซ์, - 7/18/2021 10:41:30,ส่งให้ถูกวันกำหนด,neu,ระยะเวลาขนส่ง
1504,ใบข้าว, - 7/17/2021 16:35:13,ควรส่งของให้เร็ว,neu,ระยะเวลาขนส่ง
1505,khack, - 7/17/2021 15:54:49,อยากได้พัสดุแล้ว,neu,ระยะเวลาขนส่ง
1506,Orapin, - 7/17/2021 15:46:46,ส่งให้เร็วกว่านี้และควรโทรบอกลูกค้าก่อนล่วงหน้าสัก20นาที,neu,ระยะเวลาขนส่ง
1586,เมย์, - 7/15/2021 16:59:33,ของต้องถึงวันนี้ แต่ยังไม่มา,neu,ระยะเวลาขนส่ง
1603,อังศวีร์, - 7/15/2021 14:14:05,ยังไม่ได้รับของ,neu,ระยะเวลาขนส่ง
1675,หยาด, - 7/14/2021 7:52:45,ส่งช้าไปหน่อยโดยรวมถือว่าดี,neu,ระยะเวลาขนส่ง
1702,กระแต, - 7/13/2021 11:34:34,เวลาส่ง,neu,ระยะเวลาขนส่ง
1329,เพียงอัมพร, - 7/27/2021 11:03:53,ราคาสูงไปหน่อยคะ,neu,ราคาค่าขนส่ง
219,บริการรวดเร็วทันใจดีครับท่าน, - 1/10/2022 8:46:16,บริการรวดเร็วทันใจส่งวันนี้พรุ่งนี้ตั้งใช้บริการมาไม่เคยมีปัญหาครับท่าน,pos,การบริการ
311,สุพรรณี, - 9/26/2021 15:37:02,บริการดี รวดเร็ว,pos,การบริการ
326,ปพนธนัย มีมุข, - 9/10/2021 12:31:24,ดี,pos,การบริการ
333,สุภัคชญา, - 9/10/2021 9:36:38,ดีมาก,pos,การบริการ
336,ชิ, - 9/10/2021 8:57:19,ดี,pos,การบริการ
339,แจ้, - 9/8/2021 0:12:04,ดีครับ,pos,การบริการ
342,แป๊ก, - 9/7/2021 16:38:14,บริการดีครับ,pos,การบริการ
344,ธิวาพร, - 9/7/2021 14:45:26,ดี,pos,การบริการ
351,ลักขณา, - 9/7/2021 10:22:28,ดี,pos,การบริการ
355,Ice, - 9/7/2021 8:33:11,Dd,pos,การบริการ
356,วิลัยพร ทองเถาว์, - 9/7/2021 7:50:44,ดีมาก,pos,การบริการ
357,จินตหรา, - 9/7/2021 7:50:36,ดี,pos,การบริการ
359,รัตนา สีปัดถา, - 9/7/2021 6:26:24,ดี,pos,การบริการ
361,Tipanant, - 9/6/2021 23:15:59,ดี,pos,การบริการ
366,ชนะพล, - 9/6/2021 19:55:37,ดีงาม,pos,การบริการ
367,กรกช, - 9/6/2021 14:31:27,ดี,pos,การบริการ
372,ดาว, - 9/6/2021 11:26:29,ดี,pos,การบริการ
375,-, - 9/6/2021 5:33:44,ดี,pos,การบริการ
376,มัตติกา, - 9/5/2021 21:02:36,ดีมาก,pos,การบริการ
379,กรกนก, - 9/5/2021 10:53:03,ดีค่ะ,pos,การบริการ
380,วิลัยวรรณ, - 9/5/2021 10:38:05,บริการดีค่ะ,pos,การบริการ
382,สิทธิพล เอาคำภา, - 9/4/2021 21:24:33,ดี,pos,การบริการ
388,ชวิน, - 9/4/2021 13:39:14,ดี,pos,การบริการ
393,อรอนงค์, - 9/4/2021 11:00:18,ดีค่ะ,pos,การบริการ
394,รัชนก, - 9/4/2021 10:55:19,ดีมากคะ,pos,การบริการ
395,วิชัย สว่างพันแสง, - 9/4/2021 10:51:17,ดีที่สุดครั,pos,การบริการ
402,ธมกร, - 9/4/2021 8:22:11,ดี,pos,การบริการ
406,Pe, - 9/3/2021 22:01:23,ดี,pos,การบริการ
407,มด, - 9/3/2021 20:34:42,ดี,pos,การบริการ
414,K, - 9/3/2021 14:57:38,Ok รวดเร็วดี,pos,การบริการ
415,อรืสา, - 9/3/2021 11:41:04,ดีแล้ว,pos,การบริการ
416,Tip, - 9/3/2021 11:22:39,ดี,pos,การบริการ
420,วริศรา, - 9/2/2021 21:29:09,ดี,pos,การบริการ
423,ชลธิชา ถาวร, - 9/2/2021 19:02:54,ส่งดีมากๆ,pos,การบริการ
425,วุ้น, - 9/2/2021 18:00:45,ดี,pos,การบริการ
426,บีม, - 9/2/2021 17:15:03,ดี,pos,การบริการ
427,ไชยนันทน์, - 9/2/2021 16:33:46,ดีครับ,pos,การบริการ
429,อนุศาสน์, - 9/2/2021 15:21:11,ดี,pos,การบริการ
440,มงคล, - 9/2/2021 10:14:23,ดีครับ,pos,การบริการ
445,วรวุฒิ ศรีอินทร์, - 9/1/2021 21:56:06,ดีมาก,pos,การบริการ
448,กันต์กวี, - 9/1/2021 18:42:02,ดี,pos,การบริการ
450,ที, - 9/1/2021 17:06:30,ดี,pos,การบริการ
452,สินิทรา พิศควร, - 9/1/2021 15:42:32,ดีๆ,pos,การบริการ
456,กัญญาวีร์ เนืองนัน, - 9/1/2021 9:51:04,ดี,pos,การบริการ
457,ดี, - 9/1/2021 9:10:15,ดี,pos,การบริการ
458,บอย, - 9/1/2021 9:07:53,ดีคับ,pos,การบริการ
462,กนิษฐา, - 8/31/2021 17:36:30,ดี,pos,การบริการ
463,susida othavorn, - 8/31/2021 17:08:33,good,pos,การบริการ
464,ยุท, - 8/31/2021 16:05:46,ดี,pos,การบริการ
466,Wilasinee , - 8/31/2021 15:42:31,D,pos,การบริการ
471,ฟ้า, - 8/31/2021 9:57:41,ดี,pos,การบริการ
472,supawan, - 8/31/2021 9:21:11,good,pos,การบริการ
481,สุรีย์พร, - 8/30/2021 16:59:27,ขอชมว่าเป็นบริษัทที่ดีที่สุดค่ะ แต่ถ้าโทรนัดก่อนส่งของประมาณ 1วัน จะดีมากกว่านี้ค่ะ,pos,การบริการ
487,นางสาวลลิตา พรหมมา, - 8/30/2021 14:06:01,ดี,pos,การบริการ
499,กรวิชญ์, - 8/29/2021 22:29:17,ดี,pos,การบริการ
501,วิทูรย์, - 8/29/2021 18:44:45,เยี่ยม,pos,การบริการ
503,วารุณี, - 8/29/2021 16:37:36,ดี,pos,การบริการ
506,โนรีดา, - 8/29/2021 13:30:40,ดี,pos,การบริการ
509,อ้อม, - 8/29/2021 11:29:33,ดี,pos,การบริการ
513,นายธนาธิป ฉายแสงจันทร์, - 8/29/2021 8:53:55,ดีมาก,pos,การบริการ
515,Kook, - 8/29/2021 6:39:34,OK,pos,การบริการ
518,วีดา, - 8/28/2021 22:07:15,ดีมาก,pos,การบริการ
521,อรวรรณ, - 8/28/2021 16:06:36,ดีค่ะ,pos,การบริการ
522,กฤษณ์, - 8/28/2021 15:55:54,ดีมาก,pos,การบริการ
527,สุทธาทิพย์, - 8/28/2021 10:30:56,บริการดีคะ,pos,การบริการ
531,รุ่งฤดี ยอดพิกุล, - 8/28/2021 7:55:09,ดี,pos,การบริการ
533,สุวิทย์, - 8/27/2021 18:46:27,ดี,pos,การบริการ
536,กะรัตเพชร  พรมวงษา, - 8/27/2021 15:42:18,บริการดี,pos,การบริการ
537,ก๊อต, - 8/27/2021 15:41:53,ดี,pos,การบริการ
540,วราภรณ์, - 8/27/2021 11:24:55,บริการดี,pos,การบริการ
541,รุ่งกานต์, - 8/27/2021 11:03:13,ดี,pos,การบริการ
545,เช, - 8/27/2021 9:26:34,ดี,pos,การบริการ
547,เบียร์, - 8/27/2021 5:30:55,ดี,pos,การบริการ
550,ทิพย์, - 8/26/2021 21:09:42,ดี,pos,การบริการ
551,เก้า, - 8/26/2021 19:41:19,ดีมาก,pos,การบริการ
554,อมมรัตน์, - 8/26/2021 15:40:53,ก็ปกติดีค่ะ,pos,การบริการ
555,ทฤษวรรณ, - 8/26/2021 15:39:56,พอใช้ได้,pos,การบริการ
557,สุภัทรตา เงินลา, - 8/26/2021 14:32:19,ดี,pos,การบริการ
558,ธนพล, - 8/26/2021 14:17:26,พอใจ,pos,การบริการ
559,D, - 8/26/2021 12:29:05,D,pos,การบริการ
561,pang, - 8/26/2021 10:26:46,ดี รวดเร็ว,pos,การบริการ
562,ดี, - 8/26/2021 9:51:06,ดี,pos,การบริการ
565,อารีญา เขื่อนเพชร, - 8/25/2021 13:42:57,ดีเยี่ยม,pos,การบริการ
581,ชลธิชา พูลสวน, - 8/24/2021 15:17:18,ดี,pos,การบริการ
583,สุภาพรรณ, - 8/24/2021 12:13:40,ดี,pos,การบริการ
584,เบียร์, - 8/24/2021 11:55:32,เยี่ยม,pos,การบริการ
585,นา, - 8/24/2021 11:39:50,บริการดี,pos,การบริการ
591,ภุ, - 8/24/2021 9:24:46,ดี,pos,การบริการ
592,ก, - 8/24/2021 8:40:01,ดี,pos,การบริการ
596,จุฬาลักษณ์ มันทาแดง, - 8/24/2021 6:43:52,ดีมาก,pos,การบริการ
598,สุวัฒน์, - 8/23/2021 22:24:22,ดี,pos,การบริการ
605,ดรีม, - 8/23/2021 14:36:10,ดี,pos,การบริการ
612,แบงค์, - 8/23/2021 11:07:22,ดี,pos,การบริการ
614,คือไรงง, - 8/23/2021 9:29:12,????,pos,การบริการ
625,กัญญารัตน์ จันทร์ต๊ะหอม, - 8/22/2021 20:45:50,ดีมากๆ,pos,การบริการ
632,อำพล กองโฮม, - 8/22/2021 10:27:39,ดี,pos,การบริการ
637,Bas, - 8/22/2021 6:48:16,D,pos,การบริการ
640,แบง, - 8/21/2021 18:14:32,ดีมาก,pos,การบริการ
643,คนสวย, - 8/21/2021 15:45:26,ดีมาก,pos,การบริการ
645,เนตรนภา แลตรง, - 8/21/2021 14:46:38,ดี,pos,การบริการ
648,ณัฐติกา, - 8/21/2021 13:53:12,ดีค่ะ,pos,การบริการ
657,วุฒิกร, - 8/21/2021 11:32:25,ดี,pos,การบริการ
658,จุฑาทิพย์ ฝักแก่นจันทร์, - 8/21/2021 11:03:53,ดี,pos,การบริการ
665,น, - 8/21/2021 5:13:21,บริการจัดดส่งดีค่ะ,pos,การบริการ
673,ออ, - 8/20/2021 13:58:50,ดี,pos,การบริการ
684,อาม, - 8/20/2021 11:47:49,ดี,pos,การบริการ
690,ณัฐชลี บุญเชิด, - 8/20/2021 9:20:57,บริการดีมาก,pos,การบริการ
694,ปณิธาน จงไกรจักร, - 8/20/2021 2:25:42,ดี,pos,การบริการ
706,Orapan, - 8/19/2021 13:40:38,D,pos,การบริการ
707,อรสา, - 8/19/2021 12:42:53,ดี,pos,การบริการ
708,นิรัชพร  สิงห์เหลือ, - 8/19/2021 12:30:51,ขนส่งดี,pos,การบริการ
713,เฟื่องฟ้า, - 8/19/2021 8:58:32,ชื้นชมค่ะ,pos,การบริการ
717,สมชาย? ชัยเน?ตร์?, - 8/18/2021 21:02:00,ดี,pos,การบริการ
721,กรพินธุ์ กรณ์ใหม่, - 8/18/2021 16:20:05,ดี,pos,การบริการ
737,Porb, - 8/18/2021 11:02:51,OK,pos,การบริการ
